line,words,marked_words,word_ax,word_p50,mark_hit,mark_wrong,mark_missed,mark_extra,der_collapse_ok,der_words
1253,57,57,4,26,111,92,14,0,4,57
1254,61,60,3,31,100,93,9,0,4,61
1255,53,53,0,25,85,73,25,0,0,53
1256,35,35,1,20,58,58,3,0,1,35
1257,42,42,1,24,62,56,10,2,1,42
1258,30,30,0,13,52,38,21,0,0,30
1259,39,39,4,20,64,45,20,1,4,39
1260,29,29,2,16,49,40,13,0,2,29
1261,56,56,2,26,88,75,23,0,2,56
1262,51,51,4,30,89,63,15,2,4,51
1263,55,55,3,32,98,78,12,3,3,55
1264,57,57,3,34,102,65,23,2,3,57
1265,2,2,0,2,4,0,4,0,0,2
1266,60,60,5,34,105,90,10,2,5,60
1267,52,52,2,28,89,68,19,1,2,52
1268,41,41,3,20,68,50,22,0,3,41
1269,50,50,4,34,88,61,13,1,4,50
1270,50,50,3,24,71,65,14,2,3,50
1271,55,55,2,29,99,75,12,2,2,55
1272,55,55,3,25,89,81,13,3,3,55
1273,55,55,3,29,88,77,22,0,3,55
1274,61,60,7,31,90,77,23,3,8,61
1275,53,53,7,28,83,67,16,0,7,53
1276,53,53,2,25,89,76,17,0,2,53
1277,43,43,5,25,78,49,16,0,5,43
1278,44,44,1,25,70,50,19,1,1,44
1279,52,52,4,26,75,76,16,0,4,52
1280,43,43,1,22,76,62,18,0,1,43
1281,43,43,1,25,78,48,19,0,1,43
1282,56,56,0,32,116,86,17,0,0,56
1283,59,59,4,32,119,88,19,2,4,59
1284,52,52,3,22,84,78,25,0,3,52
1285,41,40,1,22,77,65,12,0,2,41
1286,45,45,2,23,80,77,5,1,2,45
1287,17,17,1,8,21,26,4,0,1,17
1288,54,54,1,26,84,70,20,0,1,54
1289,54,53,4,23,74,70,18,1,5,54
1290,50,50,3,27,80,74,12,0,3,50
1291,58,58,1,31,115,77,21,2,1,58
1292,56,56,0,31,91,70,22,2,0,56
1293,29,29,1,20,60,41,5,1,1,29
1294,4,4,0,3,8,3,3,0,0,4
1295,8,8,0,3,14,10,4,0,0,8
1296,8,8,0,3,13,12,3,0,0,8
1297,11,11,2,8,18,10,3,1,2,11
1298,9,9,1,4,13,17,0,0,1,9
1299,9,9,1,6,14,14,0,0,1,9
1300,8,8,0,3,13,12,5,0,0,8
1301,10,10,1,5,13,11,3,1,1,10
1302,10,10,2,8,17,11,2,0,2,10
1303,9,9,1,4,16,16,1,0,1,9
1304,8,8,1,4,15,11,1,0,1,8
1305,8,8,0,3,13,17,0,0,0,8
1306,7,7,0,5,18,9,2,0,0,7
1307,10,4,0,1,4,3,5,0,0,10
1308,8,8,0,3,12,7,8,0,0,8
1309,8,8,0,2,11,9,4,0,0,8
1310,10,10,0,6,15,13,2,2,0,10
1311,11,11,5,7,16,10,2,0,5,11
1312,9,9,0,5,15,7,9,0,0,9
1313,9,9,1,6,17,7,8,0,1,9
1314,11,11,1,7,16,11,0,1,1,11
1315,8,8,2,7,20,7,4,0,2,8
1316,9,9,0,4,14,17,3,0,0,9
1317,9,9,0,5,14,12,2,0,0,9
1318,9,9,0,6,17,7,7,0,0,9
1319,9,9,0,4,12,15,1,0,0,9
1320,8,8,0,3,15,10,6,0,0,8
1321,9,9,0,3,11,9,6,0,0,9
1322,10,10,2,6,13,10,5,0,2,10
1323,10,10,1,7,19,11,2,0,1,10
1324,8,8,1,4,19,9,6,0,1,8
1325,8,8,0,5,16,11,2,1,0,8
1326,9,9,0,5,15,11,5,0,0,9
1327,9,9,0,7,18,9,3,0,0,9
1328,8,8,2,3,9,9,5,0,2,8
1329,9,9,0,4,14,14,4,0,0,9
1330,9,9,0,3,12,10,8,0,0,9
1331,4,4,0,2,6,7,0,0,0,4
1332,13,13,1,8,22,19,0,1,0,13
1333,18,18,0,13,29,25,2,0,0,18
1334,18,18,0,10,31,25,6,0,0,18
1335,11,11,1,8,17,14,1,0,1,11
1336,26,26,6,19,38,23,4,0,6,26
1337,10,10,0,4,16,18,0,0,0,10
1338,9,9,1,5,16,14,2,0,1,9
1339,11,11,0,5,16,15,1,0,0,11
1340,12,12,0,5,15,16,1,0,0,12
1341,19,19,2,11,30,29,3,0,2,19
1342,10,10,0,6,15,14,0,0,0,10
1343,20,20,0,7,24,26,6,0,0,20
1344,23,23,5,14,34,28,2,0,5,23
1345,10,10,1,5,17,16,0,0,1,10
1346,22,22,1,12,31,28,3,0,1,22
1347,12,12,0,7,16,14,5,0,0,12
1348,12,12,0,7,19,13,4,0,0,12
1349,22,22,2,12,34,29,3,0,2,22
1350,10,10,0,5,16,12,2,0,0,10
1351,12,12,3,8,16,15,1,0,3,12
1352,11,11,2,7,16,8,7,0,2,11
1353,40,40,2,19,59,56,11,2,2,40
1354,45,45,2,21,72,66,21,1,2,45
1355,45,45,2,23,71,72,7,2,2,45
1356,9,9,0,5,19,15,3,0,0,9
1357,60,60,3,35,99,86,12,1,3,60
1358,6,6,1,5,12,6,2,0,1,6
1359,14,14,1,9,24,16,9,0,1,14
1360,31,31,2,15,56,41,9,1,2,31
1361,19,19,2,12,28,25,3,0,2,19
1362,39,39,1,17,65,50,20,1,1,39
1363,17,17,1,9,28,23,2,1,1,17
1364,34,34,0,16,50,63,4,1,0,34
1365,51,51,4,29,89,66,18,1,4,51
1366,43,43,0,26,72,49,16,0,0,43
1367,14,14,0,5,18,22,1,0,0,14
1368,24,24,3,13,34,35,4,1,3,24
1369,7,7,0,3,9,12,0,0,0,7
1370,20,20,3,15,39,27,3,0,3,20
1371,24,24,1,11,45,49,3,1,1,24
1372,22,22,2,15,38,23,7,0,2,22
1373,55,55,3,28,83,65,30,1,3,55
1374,48,48,4,29,82,62,13,1,4,48
1375,39,39,3,18,60,55,12,0,3,39
1376,48,48,2,31,85,62,13,1,2,48
1377,53,53,1,22,86,83,19,2,1,53
1378,42,42,3,26,74,48,21,0,3,42
1379,49,49,4,23,79,56,20,0,4,49
1380,45,45,6,22,66,63,9,3,6,45
1381,50,50,3,26,80,73,15,2,3,50
1382,54,54,2,25,82,87,13,0,2,54
1383,30,30,3,12,48,43,14,0,3,30
1384,44,44,1,15,76,68,20,1,1,44
1385,35,35,1,13,54,56,8,0,1,35
1386,6,6,1,4,10,7,3,0,1,6
1387,13,13,1,5,19,24,2,0,1,13
1388,52,52,0,30,86,75,16,0,0,52
1389,43,43,2,17,77,70,13,2,2,43
1390,61,59,1,26,102,89,22,1,3,61
1391,59,55,1,28,102,92,11,2,5,59
1392,57,53,7,28,92,66,17,0,11,57
1393,42,39,5,27,74,55,6,0,8,42
1394,2,0,0,0,0,0,0,0,2,2
1395,52,50,1,20,87,74,22,1,3,52
1396,53,52,2,23,88,76,21,0,3,53
1397,63,59,3,33,92,84,9,0,7,63
1398,61,60,3,30,100,99,10,1,4,61
1399,58,58,3,28,101,79,27,2,3,58
1400,19,19,2,12,30,24,3,0,2,19
1401,55,53,2,29,86,62,23,0,4,55
1402,51,51,2,24,83,67,15,1,1,51
1403,53,53,4,29,90,71,14,1,4,53
1404,30,30,0,18,60,52,9,1,0,30
1405,39,33,4,17,56,53,10,1,10,39
1406,40,34,2,21,60,54,1,1,8,40
1407,57,56,8,33,91,73,17,0,9,57
1408,44,43,3,26,68,46,19,1,4,44
1409,2,1,0,0,1,1,1,0,1,2
1410,10,10,0,3,20,22,7,0,0,10
1411,52,47,2,25,86,76,15,0,7,52
1412,47,45,2,23,83,78,5,2,4,47
1413,53,53,0,24,103,84,18,2,0,53
1414,6,6,0,4,11,12,0,0,0,6
1415,46,45,2,22,71,71,10,2,3,46
1416,36,36,1,18,55,48,11,2,1,36
1417,19,19,0,6,28,39,3,0,0,19
1418,46,44,5,23,70,43,25,4,7,46
1419,21,21,0,12,40,22,12,1,0,21
1420,40,39,5,20,67,61,5,1,6,40
1421,29,29,1,16,65,31,28,1,1,29
1422,8,8,1,4,14,12,1,1,1,8
1423,44,42,5,21,81,61,11,1,7,44
1424,36,36,2,24,72,51,9,1,2,36
1425,8,8,0,3,14,17,3,0,0,8
1426,28,28,0,15,46,41,12,2,0,28
1427,52,52,4,30,95,57,22,1,4,52
1428,23,23,0,14,38,28,8,1,0,23
1429,53,51,5,36,105,62,17,0,7,53
1430,35,35,2,22,60,37,16,2,2,35
1431,13,10,0,4,18,19,0,0,3,13
1432,24,24,1,18,59,35,6,0,1,24
1433,35,33,2,22,64,38,13,0,4,35
1434,29,29,3,16,61,52,4,1,3,29
1435,22,20,0,4,37,43,6,0,2,22
1436,24,24,2,11,39,43,5,0,2,24
1437,43,41,4,25,82,61,9,2,6,43
1438,33,31,0,17,48,45,4,1,2,33
1439,27,26,1,10,41,37,13,0,2,27
1440,25,24,0,13,49,43,7,0,1,25
1441,47,46,2,21,77,79,10,2,3,47
1442,40,39,3,15,67,47,23,2,4,40
1443,49,49,1,25,90,85,16,2,1,49
1444,43,43,0,18,80,60,44,0,0,43
1445,40,40,1,19,73,65,13,0,1,40
1446,23,23,0,12,39,32,12,0,0,23
1447,37,33,0,20,64,44,16,0,4,37
1448,26,26,2,13,48,39,8,0,2,26
1449,31,29,4,13,51,50,10,0,6,31
1450,38,36,3,24,74,35,20,1,5,38
1451,43,43,2,25,80,61,9,2,2,43
1452,11,11,0,4,17,15,8,0,0,11
1453,34,31,1,15,65,47,12,0,4,34
1454,67,60,3,24,96,94,23,0,10,67
1455,7,7,0,3,13,9,2,0,0,7
1456,52,44,0,20,73,56,30,0,8,52
1457,37,35,1,19,60,52,10,0,3,37
1458,28,26,3,13,40,32,7,0,5,28
1459,22,22,2,13,38,31,3,0,2,22
1460,57,55,2,28,94,83,20,0,4,57
1461,19,19,0,12,24,17,10,1,0,19
1462,16,16,1,8,21,23,4,0,1,16
1463,10,10,1,2,9,15,5,0,1,10
1464,20,20,1,7,30,29,9,0,1,20
1465,41,41,0,22,77,62,16,0,0,41
1466,47,45,0,24,93,74,24,0,2,47
1467,11,9,0,3,12,12,4,0,2,11
1468,51,51,2,29,89,76,11,0,2,51
1469,32,32,1,13,52,44,24,0,1,32
1470,35,35,1,17,64,49,17,0,1,35
1471,33,33,0,17,55,56,7,0,0,33
1472,51,47,2,27,92,70,18,0,6,51
1473,46,46,4,26,89,68,8,0,4,46
1474,42,42,0,23,79,52,22,0,0,42
1475,32,32,3,18,56,47,7,0,3,32
1476,43,42,2,24,73,51,14,2,3,43
1477,24,22,2,12,41,35,4,1,4,24
1478,2,1,0,1,2,1,0,0,1,2
1479,10,10,0,4,17,15,4,0,0,10
1480,21,21,0,11,45,34,10,0,0,21
1481,21,21,1,10,30,26,13,0,1,21
1482,34,32,0,15,65,55,18,0,2,34
1483,42,38,1,15,64,51,24,1,5,42
1484,21,20,2,11,37,20,13,0,3,21
1485,38,38,7,23,70,45,9,0,7,38
1486,30,28,2,12,41,37,6,0,4,30
1487,50,50,1,27,88,81,8,1,1,50
1488,38,38,2,23,62,52,10,0,2,38
1489,15,15,0,8,28,21,8,1,0,15
1490,7,7,0,3,11,16,2,0,0,7
1491,59,52,2,26,97,84,21,0,9,59
1492,15,14,0,7,20,22,4,0,1,15
1493,40,37,5,25,69,46,6,0,8,40
1494,21,20,0,9,34,28,11,0,1,21
1495,28,26,1,15,40,34,6,1,3,28
1496,56,54,2,27,87,80,22,0,4,56
1497,10,10,2,8,21,11,1,0,2,10
1498,47,45,3,30,91,58,12,1,5,47
1499,16,16,0,4,30,26,8,1,0,16
1500,42,42,2,15,77,79,17,0,2,42
1501,41,39,1,21,84,68,10,0,3,41
1502,8,8,1,3,16,12,4,0,1,8
1503,25,25,1,8,36,35,18,1,1,25
1504,49,44,3,30,81,52,12,1,8,49
1505,55,55,3,33,108,63,27,2,3,55
1506,12,12,0,4,21,22,9,0,0,12
1507,19,19,1,11,40,28,9,0,1,19
1508,27,27,0,13,55,40,15,1,0,27
1509,35,31,0,17,60,43,13,1,4,35
1510,48,46,3,21,75,76,9,0,5,48
1511,11,11,0,6,15,17,2,0,0,11
1512,27,27,1,16,48,33,10,1,0,27
1513,65,60,4,32,103,76,37,2,9,65
1514,45,44,1,19,76,70,17,2,2,45
1515,46,44,1,22,74,70,12,1,3,46
1516,21,21,1,13,37,30,8,0,1,21
1517,8,8,0,2,11,11,7,0,0,8
1518,21,20,0,9,39,32,9,0,1,21
1519,46,45,0,24,93,71,31,0,1,46
1520,20,20,2,10,36,27,3,0,2,20
1521,39,38,1,19,75,60,12,2,2,39
1522,34,34,1,16,60,55,10,0,1,34
1523,30,28,3,14,53,38,11,0,5,30
1524,9,9,0,2,13,7,23,0,0,9
1525,35,31,2,14,53,43,15,0,6,35
1526,19,19,1,10,47,27,19,0,1,19
1527,61,59,0,22,123,112,25,0,2,61
1528,54,52,2,30,97,80,14,0,4,54
1529,26,25,0,14,51,29,13,0,1,26
1530,29,29,0,18,53,50,5,0,0,29
1531,30,29,2,20,56,39,6,2,3,30
1532,34,33,0,21,61,41,17,0,1,34
1533,61,60,4,27,91,85,17,2,5,61
1534,45,43,4,22,79,61,16,1,6,45
1535,45,45,1,20,67,73,6,2,1,45
1536,9,9,1,6,19,12,2,0,1,9
1537,55,48,0,22,76,72,12,4,7,55
1538,1,1,0,0,2,1,1,0,0,1
1539,26,26,1,9,41,45,7,0,1,26
1540,16,16,0,10,27,21,6,0,0,16
1541,39,39,1,17,58,57,9,0,1,39
1542,30,30,3,19,50,35,10,0,3,30
1543,33,32,2,21,66,41,11,0,3,33
1544,7,7,0,4,11,9,2,1,0,7
1545,50,50,0,28,91,71,17,2,0,50
1546,52,48,0,21,81,77,12,0,4,52
1547,35,32,2,13,53,47,5,2,5,35
1548,52,47,4,27,83,74,9,3,9,52
1549,14,14,0,8,25,24,2,0,0,14
1550,25,23,2,14,44,33,9,0,4,25
1551,15,15,1,9,30,21,7,0,1,15
1552,23,21,2,9,30,23,13,0,4,23
1553,27,25,0,12,40,44,7,1,2,27
1554,42,38,1,16,63,72,13,0,5,42
1555,17,15,0,7,24,19,7,0,2,17
1556,27,25,1,10,38,42,2,1,3,27
1557,61,57,6,30,99,85,12,0,10,61
1558,34,34,3,22,67,46,13,0,3,34
1559,49,49,2,34,92,59,19,1,2,49
1560,30,29,3,15,49,36,8,1,3,30
1561,35,33,2,19,57,50,7,0,4,35
1562,47,47,3,27,80,62,15,0,3,47
1563,16,14,0,7,24,19,5,0,2,16
1564,41,41,6,23,73,50,9,1,6,41
1565,18,18,0,9,35,30,2,0,0,18
1566,59,59,3,30,116,92,26,1,2,59
1567,21,21,1,13,42,27,10,1,1,21
1568,9,9,0,5,15,11,5,1,0,9
1569,18,18,1,13,36,27,7,1,1,18
1570,54,54,3,35,102,79,12,2,3,54
1571,40,37,2,19,70,58,13,0,5,40
1572,34,34,2,20,58,57,6,0,2,34
1573,19,19,1,13,43,28,1,0,1,19
1574,14,14,1,8,21,23,3,0,1,14
1575,55,55,2,32,106,86,15,1,2,55
1576,30,30,0,18,57,43,11,0,0,30
1577,35,35,2,20,65,63,12,0,2,35
1578,55,52,0,27,89,84,17,1,3,55
1579,44,41,2,21,78,72,6,0,5,44
1580,27,27,2,15,59,39,13,2,2,27
1581,52,51,4,21,91,89,9,1,5,52
1582,13,12,0,6,21,19,4,0,1,13
1583,47,46,2,25,87,71,17,1,3,47
1584,8,8,2,5,16,13,0,0,2,8
1585,27,27,3,18,53,41,10,0,3,27
1586,11,11,0,7,29,21,1,0,0,11
1587,37,37,1,17,69,77,7,1,1,37
1588,61,52,3,27,84,76,14,2,12,61
1589,50,40,3,23,75,53,24,0,13,50
1590,55,53,4,31,86,79,13,0,6,55
1591,14,14,0,6,28,31,4,0,0,14
1592,33,33,1,16,62,52,13,0,1,33
1593,26,22,2,9,38,34,13,1,6,26
1594,30,28,1,15,60,47,9,0,3,30
1595,32,32,0,19,64,50,13,0,0,32
1596,40,35,1,16,65,63,9,0,6,40
1597,7,7,0,2,12,16,1,0,0,7
1598,52,51,3,21,79,84,11,0,4,52
1599,17,17,0,6,32,28,10,0,0,17
1600,48,44,1,21,68,75,6,0,5,48
1601,54,52,1,24,89,87,21,0,3,54
1602,47,43,1,21,75,71,5,1,5,47
1603,38,35,2,22,72,47,13,0,5,38
1604,7,6,0,5,13,7,2,0,1,7
1605,44,43,4,24,79,64,13,0,5,44
1606,18,18,1,13,34,23,5,0,1,18
1607,18,16,2,7,24,19,8,0,4,18
1608,9,9,1,6,16,11,0,1,1,9
1609,46,41,1,29,79,64,4,2,4,46
1610,47,47,2,29,93,72,8,0,2,47
1611,42,42,0,20,67,56,24,0,0,42
